Geography,Cases
"Kearney County, Nebraska",2.0
"Keith County, Nebraska",2.0
"Keya Paha County, Nebraska",0.0
"Kimball County, Nebraska",0.0
"Knox County, Nebraska",4.0
"Lancaster County, Nebraska",515.0
"Lincoln County, Nebraska",15.0
"Logan County, Nebraska",0.0
"Loup County, Nebraska",0.0
"Mcpherson County, Nebraska",0.0
"Madison County, Nebraska",33.0
"Merrick County, Nebraska",1.0
"Morrill County, Nebraska",0.0
"Nance County, Nebraska",1.0
"Nemaha County, Nebraska",1.0
"Nuckolls County, Nebraska",0.0
"Otoe County, Nebraska",10.0
"Pawnee County, Nebraska",2.0
"Perkins County, Nebraska",0.0
"Phelps County, Nebraska",2.0
"Pierce County, Nebraska",1.0
"Platte County, Nebraska",5.0
"Polk County, Nebraska",0.0
"Red Willow County, Nebraska",4.0
"Richardson County, Nebraska",1.0
"Rock County, Nebraska",0.0
"Saline County, Nebraska",5.0
"Sarpy County, Nebraska",156.0
"Saunders County, Nebraska",8.0
"Scotts Bluff County, Nebraska",15.0
"Seward County, Nebraska",2.0
"Sheridan County, Nebraska",1.0
"Sherman County, Nebraska",0.0
"Sioux County, Nebraska",0.0
"Stanton County, Nebraska",4.0
"Thayer County, Nebraska",1.0
"Thomas County, Nebraska",1.0
"Thurston County, Nebraska",34.0
"Valley County, Nebraska",0.0
"Washington County, Nebraska",5.0
"Wayne County, Nebraska",4.0
"Webster County, Nebraska",2.0
"Wheeler County, Nebraska",0.0
"York County, Nebraska",14.0
"Churchill County, Nevada",19.0
"Clark County, Nevada",0.0
"Douglas County, Nevada",11.0
"Elko County, Nevada",34.0
"Esmeralda County, Nevada",0.0
"Eureka County, Nevada",0.0
"Humboldt County, Nevada",8.0
"Lander County, Nevada",8.0
"Lincoln County, Nevada",3.0
"Lyon County, Nevada",34.0
"Mineral County, Nevada",4.0
"Nye County, Nevada",20.0
"Pershing County, Nevada",2.0
"Storey County, Nevada",1.0
"Washoe County, Nevada",824.0
"White Pine County, Nevada",0.0
"Carson City, Nevada",35.0
"Belknap County, New Hampshire",21.0
"Carroll County, New Hampshire",6.0
"Cheshire County, New Hampshire",23.0
"Coos County, New Hampshire",5.0
"Grafton County, New Hampshire",57.0
"Hillsborough County, New Hampshire",357.0
"Merrimack County, New Hampshire",49.0
"Rockingham County, New Hampshire",97.0
"Strafford County, New Hampshire",40.0
"Sullivan County, New Hampshire",7.0
"Atlantic County, New Jersey",286.0
"Bergen County, New Jersey",557.0
"Burlington County, New Jersey",454.0
"Camden County, New Jersey",0.0
"Cape May County, New Jersey",30.0
"Cumberland County, New Jersey",260.0
"Essex County, New Jersey",0.0
"Gloucester County, New Jersey",299.0
"Hudson County, New Jersey",0.0
"Hunterdon County, New Jersey",25.0
"Mercer County, New Jersey",504.0
"Middlesex County, New Jersey",527.0
"Monmouth County, New Jersey",332.0
"Morris County, New Jersey",161.0
"Ocean County, New Jersey",153.0
"Passaic County, New Jersey",675.0
"Salem County, New Jersey",120.0
"Somerset County, New Jersey",127.0
"Sussex County, New Jersey",41.0
"Union County, New Jersey",603.0
"Warren County, New Jersey",58.0
"Bernalillo County, New Mexico",0.0
"Catron County, New Mexico",0.0
"Chaves County, New Mexico",112.0
"Cibola County, New Mexico",49.0
"Colfax County, New Mexico",11.0
"Curry County, New Mexico",91.0
"De Baca County, New Mexico",3.0
"Doña Ana County, New Mexico",333.0
"Eddy County, New Mexico",52.0
"Grant County, New Mexico",35.0
"Guadalupe County, New Mexico",5.0
"Harding County, New Mexico",0.0
"Hidalgo County, New Mexico",4.0
"Lea County, New Mexico",111.0
"Lincoln County, New Mexico",14.0
"Los Alamos County, New Mexico",11.0
"Luna County, New Mexico",29.0
"Mckinley County, New Mexico",149.0
"Mora County, New Mexico",2.0
"Otero County, New Mexico",68.0
"Quay County, New Mexico",11.0
"Rio Arriba County, New Mexico",90.0
"Roosevelt County, New Mexico",17.0
"Sandoval County, New Mexico",194.0
"San Juan County, New Mexico",415.0
"San Miguel County, New Mexico",40.0
"Santa Fe County, New Mexico",171.0
"Sierra County, New Mexico",8.0
"Socorro County, New Mexico",19.0
"Taos County, New Mexico",22.0
"Torrance County, New Mexico",8.0
"Union County, New Mexico",1.0
"Valencia County, New Mexico",157.0
"Albany County, New York",903.0
"Allegany County, New York",19.0
"Bronx County, New York",0.0
"Broome County, New York",180.0
"Cattaraugus County, New York",40.0
"Cayuga County, New York",63.0
"Chautauqua County, New York",211.0
"Chemung County, New York",262.0
"Chenango County, New York",34.0
"Clinton County, New York",29.0
"Columbia County, New York",48.0
"Cortland County, New York",39.0
"Delaware County, New York",18.0
"Dutchess County, New York",281.0
"Erie County, New York",0.0
"Essex County, New York",5.0
"Franklin County, New York",8.0
"Fulton County, New York",82.0
"Genesee County, New York",42.0
"Greene County, New York",34.0
"Hamilton County, New York",0.0
"Herkimer County, New York",31.0
"Jefferson County, New York",150.0
"Kings County, New York",0.0
"Lewis County, New York",8.0
"Livingston County, New York",15.0
"Madison County, New York",27.0
"Monroe County, New York",0.0
"Montgomery County, New York",44.0
"Nassau County, New York",893.0
"New York County, New York",0.0
"Niagara County, New York",352.0
"Oneida County, New York",285.0
"Onondaga County, New York",0.0
"Ontario County, New York",60.0
"Orange County, New York",292.0
"Orleans County, New York",21.0
"Oswego County, New York",77.0
"Otsego County, New York",40.0
"Putnam County, New York",32.0
"Queens County, New York",0.0
"Rensselaer County, New York",317.0
"Richmond County, New York",528.0
"Rockland County, New York",168.0
"St. Lawrence County, New York",24.0
"Saratoga County, New York",126.0
"Schenectady County, New York",479.0
"Schoharie County, New York",9.0
"Schuyler County, New York",13.0
"Seneca County, New York",15.0
"Steuben County, New York",81.0
"Suffolk County, New York",0.0
"Sullivan County, New York",45.0
"Tioga County, New York",32.0
"Tompkins County, New York",109.0
"Ulster County, New York",130.0
"Warren County, New York",21.0
"Washington County, New York",18.0
"Wayne County, New York",86.0
"Westchester County, New York",912.0
"Wyoming County, New York",6.0
"Yates County, New York",7.0
"Alamance County, North Carolina",369.0
"Alexander County, North Carolina",18.0
"Alleghany County, North Carolina",4.0
"Anson County, North Carolina",94.0
"Ashe County, North Carolina",13.0
"Avery County, North Carolina",7.0
"Beaufort County, North Carolina",104.0
"Bertie County, North Carolina",64.0
"Bladen County, North Carolina",81.0
"Brunswick County, North Carolina",108.0
"Buncombe County, North Carolina",380.0
"Burke County, North Carolina",86.0
"Cabarrus County, North Carolina",482.0
"Caldwell County, North Carolina",106.0
"Camden County, North Carolina",9.0
"Carteret County, North Carolina",48.0
"Caswell County, North Carolina",45.0
"Catawba County, North Carolina",253.0
"Chatham County, North Carolina",54.0
"Cherokee County, North Carolina",7.0
"Chowan County, North Carolina",32.0
"Clay County, North Carolina",0.0
"Cleveland County, North Carolina",283.0
"Columbus County, North Carolina",128.0
"Craven County, North Carolina",178.0
"Cumberland County, North Carolina",0.0
"Currituck County, North Carolina",10.0
"Dare County, North Carolina",11.0
"Davidson County, North Carolina",303.0
"Davie County, North Carolina",40.0
"Duplin County, North Carolina",107.0
"Durham County, North Carolina",0.0
"Edgecombe County, North Carolina",397.0
"Forsyth County, North Carolina",0.0
"Franklin County, North Carolina",172.0
"Gaston County, North Carolina",686.0
"Gates County, North Carolina",11.0
"Graham County, North Carolina",3.0
"Granville County, North Carolina",216.0
"Greene County, North Carolina",78.0
"Guilford County, North Carolina",0.0
"Halifax County, North Carolina",139.0
"Harnett County, North Carolina",228.0
"Haywood County, North Carolina",15.0
"Henderson County, North Carolina",63.0
"Hertford County, North Carolina",87.0
"Hoke County, North Carolina",208.0
"Hyde County, North Carolina",4.0
"Iredell County, North Carolina",297.0
"Jackson County, North Carolina",35.0
"Johnston County, North Carolina",380.0
"Jones County, North Carolina",27.0
"Lee County, North Carolina",122.0
"Lenoir County, North Carolina",276.0
"Lincoln County, North Carolina",89.0
"Mcdowell County, North Carolina",71.0
"Macon County, North Carolina",12.0
"Madison County, North Carolina",13.0
"Martin County, North Carolina",68.0
"Mecklenburg County, North Carolina",0.0
"Mitchell County, North Carolina",8.0
"Montgomery County, North Carolina",54.0
"Moore County, North Carolina",138.0
"Nash County, North Carolina",432.0
"New Hanover County, North Carolina",282.0
"Northampton County, North Carolina",61.0
"Onslow County, North Carolina",518.0
"Orange County, North Carolina",216.0
"Pamlico County, North Carolina",21.0
"Pasquotank County, North Carolina",101.0
"Pender County, North Carolina",66.0
"Perquimans County, North Carolina",29.0
"Person County, North Carolina",100.0
"Pitt County, North Carolina",937.0
"Polk County, North Carolina",11.0
"Randolph County, North Carolina",140.0
"Richmond County, North Carolina",219.0
"Robeson County, North Carolina",691.0
"Rockingham County, North Carolina",150.0
"Rowan County, North Carolina",356.0
"Rutherford County, North Carolina",139.0
"Sampson County, North Carolina",144.0
"Scotland County, North Carolina",165.0
"Stanly County, North Carolina",108.0
"Stokes County, North Carolina",40.0
"Surry County, North Carolina",63.0
"Swain County, North Carolina",23.0
"Transylvania County, North Carolina",12.0
"Tyrrell County, North Carolina",10.0
"Union County, North Carolina",299.0
"Vance County, North Carolina",386.0
"Wake County, North Carolina",0.0
"Warren County, North Carolina",66.0
"Washington County, North Carolina",37.0
"Watauga County, North Carolina",35.0
"Wayne County, North Carolina",378.0
"Wilkes County, North Carolina",60.0
"Wilson County, North Carolina",462.0
"Yadkin County, North Carolina",31.0
"Yancey County, North Carolina",7.0
"Adams County, North Dakota",0.0
"Barnes County, North Dakota",4.0
"Benson County, North Dakota",68.0
"Billings County, North Dakota",0.0
"Bottineau County, North Dakota",1.0
"Bowman County, North Dakota",0.0
"Burke County, North Dakota",0.0
"Burleigh County, North Dakota",188.0
"Cass County, North Dakota",489.0
"Cavalier County, North Dakota",2.0
"Dickey County, North Dakota",0.0
"Divide County, North Dakota",0.0
"Dunn County, North Dakota",1.0
"Eddy County, North Dakota",2.0
"Emmons County, North Dakota",0.0
"Foster County, North Dakota",1.0
"Golden Valley County, North Dakota",1.0
"Grand Forks County, North Dakota",121.0
"Grant County, North Dakota",1.0
"Griggs County, North Dakota",0.0
"Hettinger County, North Dakota",12.0
"Kidder County, North Dakota",1.0
"Lamoure County, North Dakota",0.0
"Logan County, North Dakota",0.0
"Mchenry County, North Dakota",1.0
"Mcintosh County, North Dakota",0.0
"Mckenzie County, North Dakota",10.0
"Mclean County, North Dakota",6.0
"Mercer County, North Dakota",1.0
"Morton County, North Dakota",51.0
"Mountrail County, North Dakota",24.0
"Nelson County, North Dakota",0.0
"Oliver County, North Dakota",1.0
"Pembina County, North Dakota",3.0
"Pierce County, North Dakota",3.0
"Ramsey County, North Dakota",47.0
"Ransom County, North Dakota",1.0
"Renville County, North Dakota",0.0
"Richland County, North Dakota",17.0
"Rolette County, North Dakota",163.0
"Sargent County, North Dakota",0.0
"Sheridan County, North Dakota",0.0
"Sioux County, North Dakota",43.0
"Slope County, North Dakota",0.0
"Stark County, North Dakota",19.0
"Steele County, North Dakota",0.0
"Stutsman County, North Dakota",16.0
"Towner County, North Dakota",0.0
"Traill County, North Dakota",2.0
"Walsh County, North Dakota",2.0
"Ward County, North Dakota",104.0
"Wells County, North Dakota",0.0
"Williams County, North Dakota",20.0
"Adams County, Ohio",13.0
"Allen County, Ohio",305.0
"Ashland County, Ohio",24.0
"Ashtabula County, Ohio",104.0
"Athens County, Ohio",25.0
"Auglaize County, Ohio",17.0
"Belmont County, Ohio",25.0
"Brown County, Ohio",19.0
"Butler County, Ohio",422.0
"Carroll County, Ohio",10.0
"Champaign County, Ohio",28.0
"Clark County, Ohio",319.0
"Clermont County, Ohio",115.0
"Clinton County, Ohio",35.0
"Columbiana County, Ohio",35.0
"Coshocton County, Ohio",17.0
"Crawford County, Ohio",32.0
"Cuyahoga County, Ohio",0.0
"Darke County, Ohio",24.0
"Defiance County, Ohio",24.0
"Delaware County, Ohio",109.0
"Erie County, Ohio",137.0
"Fairfield County, Ohio",134.0
"Fayette County, Ohio",18.0
"Franklin County, Ohio",0.0
"Fulton County, Ohio",16.0
"Gallia County, Ohio",7.0
"Geauga County, Ohio",22.0
"Greene County, Ohio",187.0
"Guernsey County, Ohio",19.0
"Hamilton County, Ohio",0.0
"Hancock County, Ohio",26.0
"Hardin County, Ohio",12.0
"Harrison County, Ohio",6.0
"Henry County, Ohio",14.0
"Highland County, Ohio",26.0
"Hocking County, Ohio",9.0
"Holmes County, Ohio",6.0
"Huron County, Ohio",27.0
"Jackson County, Ohio",2.0
"Jefferson County, Ohio",86.0
"Knox County, Ohio",21.0
"Lake County, Ohio",124.0
"Lawrence County, Ohio",45.0
"Licking County, Ohio",141.0
"Logan County, Ohio",18.0
"Lorain County, Ohio",503.0
"Lucas County, Ohio",0.0
"Madison County, Ohio",31.0
"Mahoning County, Ohio",738.0
"Marion County, Ohio",57.0
"Medina County, Ohio",82.0
"Meigs County, Ohio",3.0
"Mercer County, Ohio",7.0
"Miami County, Ohio",73.0
"Monroe County, Ohio",3.0
"Montgomery County, Ohio",0.0
"Morgan County, Ohio",7.0
"Morrow County, Ohio",14.0
"Muskingum County, Ohio",90.0
"Noble County, Ohio",5.0
"Ottawa County, Ohio",20.0
"Paulding County, Ohio",7.0
"Perry County, Ohio",16.0
"Pickaway County, Ohio",33.0
"Pike County, Ohio",14.0
"Portage County, Ohio",146.0
"Preble County, Ohio",22.0
"Putnam County, Ohio",9.0
"Richland County, Ohio",172.0
"Ross County, Ohio",59.0
"Sandusky County, Ohio",45.0
"Scioto County, Ohio",35.0
"Seneca County, Ohio",45.0
"Shelby County, Ohio",26.0
"Stark County, Ohio",744.0
"Summit County, Ohio",0.0
"Trumbull County, Ohio",434.0
"Tuscarawas County, Ohio",41.0
"Union County, Ohio",38.0
"Van Wert County, Ohio",14.0
"Vinton County, Ohio",2.0
"Warren County, Ohio",98.0
"Washington County, Ohio",33.0
"Wayne County, Ohio",100.0
"Williams County, Ohio",13.0
"Wood County, Ohio",98.0
"Wyandot County, Ohio",8.0
"Adair County, Oklahoma",59.0
"Alfalfa County, Oklahoma",2.0
"Atoka County, Oklahoma",21.0
"Beaver County, Oklahoma",1.0
"Beckham County, Oklahoma",44.0
"Blaine County, Oklahoma",18.0
"Bryan County, Oklahoma",78.0
"Caddo County, Oklahoma",50.0
"Canadian County, Oklahoma",209.0
"Carter County, Oklahoma",109.0
"Cherokee County, Oklahoma",118.0
"Choctaw County, Oklahoma",27.0
"Cimarron County, Oklahoma",0.0
"Cleveland County, Oklahoma",484.0
"Coal County, Oklahoma",7.0
"Comanche County, Oklahoma",407.0
"Cotton County, Oklahoma",9.0
"Craig County, Oklahoma",20.0
"Creek County, Oklahoma",87.0
"Custer County, Oklahoma",83.0
"Delaware County, Oklahoma",47.0
"Dewey County, Oklahoma",6.0
"Ellis County, Oklahoma",1.0
"Garfield County, Oklahoma",58.0
"Garvin County, Oklahoma",40.0
"Grady County, Oklahoma",72.0
"Grant County, Oklahoma",2.0
"Greer County, Oklahoma",3.0
"Harmon County, Oklahoma",3.0
"Harper County, Oklahoma",3.0
"Haskell County, Oklahoma",13.0
"Hughes County, Oklahoma",41.0
"Jackson County, Oklahoma",43.0
"Jefferson County, Oklahoma",7.0
"Johnston County, Oklahoma",15.0
"Kay County, Oklahoma",22.0
"Kingfisher County, Oklahoma",17.0
"Kiowa County, Oklahoma",10.0
"Latimer County, Oklahoma",20.0
"Le Flore County, Oklahoma",93.0
"Lincoln County, Oklahoma",33.0
"Logan County, Oklahoma",70.0
"Love County, Oklahoma",10.0
"Mcclain County, Oklahoma",40.0
"Mccurtain County, Oklahoma",62.0
"Mcintosh County, Oklahoma",15.0
"Major County, Oklahoma",1.0
"Marshall County, Oklahoma",18.0
"Mayes County, Oklahoma",65.0
"Murray County, Oklahoma",16.0
"Muskogee County, Oklahoma",249.0
"Noble County, Oklahoma",8.0
"Nowata County, Oklahoma",11.0
"Okfuskee County, Oklahoma",33.0
"Oklahoma County, Oklahoma",0.0
"Okmulgee County, Oklahoma",71.0
"Osage County, Oklahoma",75.0
"Ottawa County, Oklahoma",78.0
"Pawnee County, Oklahoma",22.0
"Payne County, Oklahoma",115.0
"Pittsburg County, Oklahoma",75.0
"Pontotoc County, Oklahoma",108.0
"Pottawatomie County, Oklahoma",146.0
"Pushmataha County, Oklahoma",15.0
"Roger Mills County, Oklahoma",3.0
"Rogers County, Oklahoma",80.0
"Seminole County, Oklahoma",83.0
"Sequoyah County, Oklahoma",32.0
"Stephens County, Oklahoma",87.0
"Texas County, Oklahoma",13.0
"Tillman County, Oklahoma",14.0
"Tulsa County, Oklahoma",0.0
"Wagoner County, Oklahoma",93.0
"Washington County, Oklahoma",127.0
"Washita County, Oklahoma",14.0
"Woods County, Oklahoma",11.0
"Woodward County, Oklahoma",37.0
"Baker County, Oregon",12.0
"Benton County, Oregon",92.0
"Clackamas County, Oregon",374.0
"Clatsop County, Oregon",19.0
"Columbia County, Oregon",38.0
"Coos County, Oregon",33.0
"Crook County, Oregon",12.0
"Curry County, Oregon",2.0
"Deschutes County, Oregon",93.0
"Douglas County, Oregon",42.0
"Gilliam County, Oregon",2.0
"Grant County, Oregon",2.0
"Harney County, Oregon",0.0
"Hood River County, Oregon",14.0
"Jackson County, Oregon",140.0
"Jefferson County, Oregon",43.0
"Josephine County, Oregon",62.0
"Klamath County, Oregon",108.0
"Lake County, Oregon",2.0
"Lane County, Oregon",517.0
"Lincoln County, Oregon",25.0
"Linn County, Oregon",86.0
"Malheur County, Oregon",78.0
"Marion County, Oregon",381.0
"Morrow County, Oregon",5.0
"Multnomah County, Oregon",0.0
"Polk County, Oregon",56.0
"Sherman County, Oregon",1.0
"Tillamook County, Oregon",7.0
"Umatilla County, Oregon",76.0
"Union County, Oregon",12.0
"Wallowa County, Oregon",3.0
"Wasco County, Oregon",15.0
"Washington County, Oregon",552.0
"Wheeler County, Oregon",0.0
"Yamhill County, Oregon",82.0
"Adams County, Pennsylvania",32.0
"Allegheny County, Pennsylvania",0.0
"Armstrong County, Pennsylvania",23.0
"Beaver County, Pennsylvania",220.0
"Bedford County, Pennsylvania",13.0
"Berks County, Pennsylvania",437.0
"Blair County, Pennsylvania",61.0
"Bradford County, Pennsylvania",30.0
"Bucks County, Pennsylvania",374.0
"Butler County, Pennsylvania",78.0
"Cambria County, Pennsylvania",68.0
"Cameron County, Pennsylvania",1.0
"Carbon County, Pennsylvania",18.0
"Centre County, Pennsylvania",91.0
"Chester County, Pennsylvania",241.0
"Clarion County, Pennsylvania",4.0
"Clearfield County, Pennsylvania",18.0
"Clinton County, Pennsylvania",11.0
"Columbia County, Pennsylvania",37.0
"Crawford County, Pennsylvania",35.0
"Cumberland County, Pennsylvania",206.0
"Dauphin County, Pennsylvania",814.0
"Delaware County, Pennsylvania",984.0
"Elk County, Pennsylvania",4.0
"Erie County, Pennsylvania",333.0
"Fayette County, Pennsylvania",69.0
"Forest County, Pennsylvania",2.0
"Franklin County, Pennsylvania",85.0
"Fulton County, Pennsylvania",5.0
"Greene County, Pennsylvania",7.0
"Huntingdon County, Pennsylvania",42.0
"Indiana County, Pennsylvania",30.0
"Jefferson County, Pennsylvania",3.0
"Juniata County, Pennsylvania",3.0
"Lackawanna County, Pennsylvania",155.0
"Lancaster County, Pennsylvania",389.0
"Lawrence County, Pennsylvania",112.0
"Lebanon County, Pennsylvania",65.0
"Lehigh County, Pennsylvania",492.0
"Luzerne County, Pennsylvania",318.0
"Lycoming County, Pennsylvania",88.0
"Mckean County, Pennsylvania",11.0
"Mercer County, Pennsylvania",177.0
"Mifflin County, Pennsylvania",17.0
"Monroe County, Pennsylvania",148.0
"Montgomery County, Pennsylvania",717.0
"Montour County, Pennsylvania",6.0
"Northampton County, Pennsylvania",307.0
"Northumberland County, Pennsylvania",30.0
"Perry County, Pennsylvania",18.0
"Philadelphia County, Pennsylvania",0.0
"Pike County, Pennsylvania",19.0
"Potter County, Pennsylvania",3.0
"Schuylkill County, Pennsylvania",67.0
"Snyder County, Pennsylvania",6.0
"Somerset County, Pennsylvania",20.0
"Sullivan County, Pennsylvania",2.0
"Susquehanna County, Pennsylvania",12.0
"Tioga County, Pennsylvania",11.0
"Union County, Pennsylvania",10.0
"Venango County, Pennsylvania",27.0
"Warren County, Pennsylvania",11.0
"Washington County, Pennsylvania",96.0
"Wayne County, Pennsylvania",17.0
"Westmoreland County, Pennsylvania",200.0
"Wyoming County, Pennsylvania",4.0
"York County, Pennsylvania",526.0
"Bristol County, Rhode Island",22.0
"Kent County, Rhode Island",95.0
"Newport County, Rhode Island",58.0
"Providence County, Rhode Island",0.0
"Washington County, Rhode Island",42.0
"Abbeville County, South Carolina",43.0
"Aiken County, South Carolina",350.0
"Allendale County, South Carolina",31.0
"Anderson County, South Carolina",468.0
"Bamberg County, South Carolina",46.0
"Barnwell County, South Carolina",69.0
"Beaufort County, South Carolina",245.0
"Berkeley County, South Carolina",393.0
"Calhoun County, South Carolina",46.0
"Charleston County, South Carolina",0.0
"Cherokee County, South Carolina",134.0
"Chester County, South Carolina",104.0
"Chesterfield County, South Carolina",121.0
"Clarendon County, South Carolina",122.0
"Colleton County, South Carolina",122.0
"Darlington County, South Carolina",207.0
"Dillon County, South Carolina",173.0
"Dorchester County, South Carolina",427.0
"Edgefield County, South Carolina",64.0
"Fairfield County, South Carolina",79.0
"Florence County, South Carolina",536.0
"Georgetown County, South Carolina",108.0
"Greenville County, South Carolina",0.0
"Greenwood County, South Carolina",135.0
"Hampton County, South Carolina",68.0
"Horry County, South Carolina",700.0
"Jasper County, South Carolina",57.0
"Kershaw County, South Carolina",176.0
"Lancaster County, South Carolina",173.0
"Laurens County, South Carolina",175.0
"Lee County, South Carolina",87.0
"Lexington County, South Carolina",643.0
"Mccormick County, South Carolina",15.0
"Marion County, South Carolina",141.0
"Marlboro County, South Carolina",155.0
"Newberry County, South Carolina",172.0
"Oconee County, South Carolina",131.0
"Orangeburg County, South Carolina",533.0
"Pickens County, South Carolina",235.0
"Richland County, South Carolina",0.0
"Saluda County, South Carolina",29.0
"Spartanburg County, South Carolina",867.0
"Sumter County, South Carolina",437.0
"Union County, South Carolina",34.0
"Williamsburg County, South Carolina",144.0
"York County, South Carolina",750.0
"Aurora County, South Dakota",3.0
"Beadle County, South Dakota",14.0
"Bennett County, South Dakota",23.0
"Bon Homme County, South Dakota",6.0
"Brookings County, South Dakota",26.0
"Brown County, South Dakota",39.0
"Brule County, South Dakota",18.0
"Buffalo County, South Dakota",31.0
"Butte County, South Dakota",8.0
"Campbell County, South Dakota",0.0
"Charles Mix County, South Dakota",35.0
"Clark County, South Dakota",1.0
"Clay County, South Dakota",18.0
"Codington County, South Dakota",18.0
"Corson County, South Dakota",40.0
"Custer County, South Dakota",6.0
"Davison County, South Dakota",19.0
"Day County, South Dakota",2.0
"Deuel County, South Dakota",1.0
"Dewey County, South Dakota",152.0
"Douglas County, South Dakota",0.0
"Edmunds County, South Dakota",0.0
"Fall River County, South Dakota",7.0
"Faulk County, South Dakota",1.0
"Grant County, South Dakota",2.0
"Gregory County, South Dakota",1.0
"Haakon County, South Dakota",2.0
"Hamlin County, South Dakota",2.0
"Hand County, South Dakota",2.0
"Hanson County, South Dakota",0.0
"Harding County, South Dakota",0.0
"Hughes County, South Dakota",38.0
"Hutchinson County, South Dakota",1.0
"Hyde County, South Dakota",0.0
"Jackson County, South Dakota",52.0
"Jerauld County, South Dakota",0.0
"Jones County, South Dakota",3.0
"Kingsbury County, South Dakota",0.0
"Lake County, South Dakota",4.0
"Lawrence County, South Dakota",13.0
"Lincoln County, South Dakota",58.0
"Lyman County, South Dakota",50.0
"Mccook County, South Dakota",2.0
"Mcpherson County, South Dakota",0.0
"Marshall County, South Dakota",4.0
"Meade County, South Dakota",37.0
"Mellette County, South Dakota",32.0
"Miner County, South Dakota",1.0
"Minnehaha County, South Dakota",831.0
"Moody County, South Dakota",10.0
"Oglala Lakota County, South Dakota",343.0
"Pennington County, South Dakota",640.0
"Perkins County, South Dakota",2.0
"Potter County, South Dakota",2.0
"Roberts County, South Dakota",22.0
"Sanborn County, South Dakota",0.0
"Spink County, South Dakota",0.0
"Stanley County, South Dakota",3.0
"Sully County, South Dakota",0.0
"Todd County, South Dakota",345.0
"Tripp County, South Dakota",17.0
"Turner County, South Dakota",9.0
"Union County, South Dakota",4.0
"Walworth County, South Dakota",20.0
"Yankton County, South Dakota",23.0
"Ziebach County, South Dakota",24.0
"Anderson County, Tennessee",93.0
"Bedford County, Tennessee",107.0
"Benton County, Tennessee",2.0
"Bledsoe County, Tennessee",14.0
"Blount County, Tennessee",127.0
"Bradley County, Tennessee",220.0
"Campbell County, Tennessee",39.0
"Cannon County, Tennessee",14.0
"Carroll County, Tennessee",48.0
"Carter County, Tennessee",63.0
"Cheatham County, Tennessee",22.0
"Chester County, Tennessee",18.0
"Claiborne County, Tennessee",11.0
"Clay County, Tennessee",3.0
"Cocke County, Tennessee",19.0
"Coffee County, Tennessee",80.0
"Crockett County, Tennessee",31.0
"Cumberland County, Tennessee",32.0
"Davidson County, Tennessee",0.0
"Decatur County, Tennessee",6.0
"Dekalb County, Tennessee",24.0
"Dickson County, Tennessee",55.0
"Dyer County, Tennessee",117.0
"Fayette County, Tennessee",71.0
"Fentress County, Tennessee",5.0
"Franklin County, Tennessee",42.0
"Gibson County, Tennessee",128.0
"Giles County, Tennessee",76.0
"Grainger County, Tennessee",36.0
"Greene County, Tennessee",57.0
"Grundy County, Tennessee",22.0
"Hamblen County, Tennessee",53.0
"Hamilton County, Tennessee",0.0
"Hancock County, Tennessee",0.0
"Hardeman County, Tennessee",107.0
"Hardin County, Tennessee",19.0
"Hawkins County, Tennessee",28.0
"Haywood County, Tennessee",74.0
"Henderson County, Tennessee",33.0
"Henry County, Tennessee",39.0
"Hickman County, Tennessee",16.0
"Houston County, Tennessee",8.0
"Humphreys County, Tennessee",6.0
"Jackson County, Tennessee",9.0
"Jefferson County, Tennessee",36.0
"Johnson County, Tennessee",19.0
"Knox County, Tennessee",0.0
"Lake County, Tennessee",23.0
"Lauderdale County, Tennessee",103.0
"Lawrence County, Tennessee",67.0
"Lewis County, Tennessee",4.0
"Lincoln County, Tennessee",48.0
"Loudon County, Tennessee",35.0
"Mcminn County, Tennessee",70.0
"Mcnairy County, Tennessee",21.0
"Macon County, Tennessee",23.0
"Madison County, Tennessee",332.0
"Marion County, Tennessee",20.0
"Marshall County, Tennessee",62.0
"Maury County, Tennessee",233.0
"Meigs County, Tennessee",9.0
"Monroe County, Tennessee",67.0
"Montgomery County, Tennessee",752.0
"Moore County, Tennessee",3.0
"Morgan County, Tennessee",11.0
"Obion County, Tennessee",82.0
"Overton County, Tennessee",10.0
"Perry County, Tennessee",3.0
"Pickett County, Tennessee",0.0
"Polk County, Tennessee",18.0
"Putnam County, Tennessee",66.0
"Rhea County, Tennessee",29.0
"Roane County, Tennessee",29.0
"Robertson County, Tennessee",72.0
"Rutherford County, Tennessee",728.0
"Scott County, Tennessee",13.0
"Sequatchie County, Tennessee",10.0
"Sevier County, Tennessee",44.0
"Shelby County, Tennessee",0.0
"Smith County, Tennessee",8.0
"Stewart County, Tennessee",6.0
"Sullivan County, Tennessee",174.0
"Sumner County, Tennessee",251.0
"Tipton County, Tennessee",104.0
"Trousdale County, Tennessee",12.0
"Unicoi County, Tennessee",14.0
"Union County, Tennessee",11.0
"Van Buren County, Tennessee",3.0
"Warren County, Tennessee",51.0
"Washington County, Tennessee",193.0
"Wayne County, Tennessee",8.0
"Weakley County, Tennessee",63.0
"White County, Tennessee",18.0
"Williamson County, Tennessee",138.0
"Wilson County, Tennessee",138.0
"Anderson County, Texas",81.0
"Andrews County, Texas",13.0
"Angelina County, Texas",161.0
"Aransas County, Texas",26.0
"Archer County, Texas",2.0
"Armstrong County, Texas",0.0
"Atascosa County, Texas",76.0
